ID,name,SMILES,mz_ratio,exp_ccs,Formula,Adduct
LIPMETLIN00699,22:6 PG,[H][C@@](CO)(O)COP(OC[C@]([H])(OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)COC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O)(O)=O,865.502482,292.8333333,C50H75O10P,[M-H]-
LIPMETLIN00700,18:0 PI,O[C@H]1[C@@H]([C@H](O)[C@H](O)[C@@H](O)[C@@H]1O)OP(OC[C@H](OC(CCCCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCCCC)=O)(O)=O,865.5811222,298.9666667,C45H87O13P,[M-H]-
LIPMETLIN00705,22:6 PS,O=C(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)OC[C@]([H])(COP(OC[C@](C(O)=O)([H])N)(O)=O)OC(CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)=O,878.4977314,295.3666667,C50H74NO10P,[M-H]-
LIPMETLIN00707,18:0-20:4 PI,CCCCCCCCCCCCCCCCCC(OCC(OC(CCCC=CCC=CCC=CCC=CCCCCC)=O)COP(O)(OC1C(O)C(O)C(O)C(O)C1O)=O)=O,885.5498238,298.9,C47H83O13P,[M-H]-
LIPMETLIN00709,16:0 PDP PE,[H][C@@](COP(O)(OCCNC(CCSSC1=CC=CC=N1)=O)=O)(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O,887.5048066,301.9333333,C45H81N2O9PS2,[M-H]-
LIPMETLIN00710,16:0 Dodecanylamine PE,C([C@H](COP(=O)([O-])OCCNC(=O)CCCCCCCCCCC[NH3+])OC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC,887.6858562,309.83,C49H97N2O9P,[M-H]-
LIPMETLIN00711,C24:1 Mono-sulfo galactosyl (alpha) ceramide (d18:1/24:1),[H][C@](/C=C/CCCCCCCCCCCCC)(O)[C@@]([H])(NC(CCCCCCCCCCCCC/C=C\CCCCCCCC)=O)CO[C@@H](O1)[C@H](O)[C@@H](OS(O)(=O)=O)[C@H]([C@H]1CO)O,888.6239736,301.8666667,C48H91NO11S,[M-H]-
LIPMETLIN00712,C24:1 Mono-Sulfo Galactosyl(b) Ceramide (d18:1/24:1),[H][C@](/C=C/CCCCCCCCCCCCC)(O)[C@@]([H])(NC(CCCCCCCCCCCCC/C=C\CCCCCCCC)=O)CO[C@H](O1)[C@H](O)[C@@H](OS(O)(=O)=O)[C@H]([C@H]1CO)O,888.6239736,303.0666667,C48H91NO11S,[M-H]-
LIPMETLIN00714,"14:0 Hemi BMP (S,R)",C([C@H](COP(=O)(OC[C@H](COC(=O)CCCCCCCCCCCCC)O)O)OC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC,892.6647876,305.7666667,C48H96NO11P,[M-H]-
LIPMETLIN00717,12:0 Biotin-18:1 PE,[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCCCCCCNC(CCCC[C@]1([H])SC[C@@]2([H])[C@]1([H])NC(N2)=O)=O)=O,901.5494468,298.7333333,C45H83N4O10PS,[M-H]-
LIPMETLIN00718,18:1 Lysyl PG,C(C(COC(=O)[C@@H]([NH3+])CCCC[NH3+])[O-])OP(=O)([O-])OC[C@@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,901.6287386,306,C48H91N2O11P,[M-H]-
LIPMETLIN00719,16:0 Dodecanoyl PE,[H][C@@](COP(O)(OCCN([H])C(CCCCCCCCCCC(O)=O)=O)=O)(OC(CCCCCCCCCCCCCCC)=O)COC(CCCCCCCCCCCCCCC)=O,902.6491384,311.7333333,C49H94NO11P,[M-H]-
LIPMETLIN00721,C24 Mono-Sulfo Galactosyl(b) Ceramide (d18:1/24:0),[C@H]([C@@H](/C=C/CCCCCCCCCCCCC)O)(NC(=O)CCCCCCCCCCCCCCCCCCCCCCC)CO[C@@H]1O[C@@H]([C@@H](C(C1O)OS(=O)(=O)O)O)CO,907.6661706,303.8666667,C48H96N2O11S,[M-H]-
LIPMETLIN00724,18:1 PDP PE,C([C@H](COP(=O)(O)OCCNC(=O)CCSSc1ccccn1)OC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,939.536105,310.2,C49H85N2O9PS2,[M-H]-
LIPMETLIN00728,18:1 Dodecanyl PE,C([C@H](COP(=O)(O)OCCNC(=O)CCCCCCCCCCC(=O)O)OC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,954.6804368,319.33,C53H98NO11P,[M-H]-
LIPMETLIN00733,C24:1 Lactosyl(beta) Ceramide (d18:1/24:1),C([C@@H]([C@@H](/C=C/CCCCCCCCCCCCC)O)NC(=O)CCCCCCCCCCCCC/C=C\CCCCCCCC)O[C@@H]1O[C@@H]([C@H](C(C1O)O)O[C@@H]1O[C@@H]([C@@H](C(C1O)O)O)CO)CO,970.7199776,318.7333333,C54H101NO13,[M-H]-
LIPMETLIN00735,18:1 PE-N-16:0,OP(OCCNC(CCCCCCCCCCCCCCC)=O)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O,980.7688528,329.3666667,C57H108NO9P,[M-H]-
LIPMETLIN00737,18:1 CDP DG,[H][C@@](COP(OP(OC[C@@H]1[C@@H](O)[C@@H](O)[C@H](N2C(N=C(N)C=C2)=O)O1)(O)=O)(O)=O)(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O,1004.538288,313.9666667,C48H85N3O15P2,[M-H]-
LIPMETLIN00738,18:1 PE-N-18:1,OP(OCCNC(CCCCCCC/C=C\CCCCCCCC)=O)(OC[C@]([H])(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O)=O,1006.784502,333.1,C59H110NO9P,[M-H]-
LIPMETLIN00740,16:0-20:4 PE-N-20:4,[H][C@@](COP(O)(OCCNC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O)=O)(OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O)COC(CCCCCCCCCCCCCCC)=O,1024.737554,332.8,C61H104NO9P,[M-H]-
LIPMETLIN00744,"18:1 Hemi BMP (S,R)",[H][C@@](COP(OC[C@@]([H])(O)COC(CCCCCCC/C=C\CCCCCCCC)=O)(O)=O)(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O,1037.779083,335.3666667,C60H111O11P,[M-H]-
LIPMETLIN00745,18:1 PE-benzylguanine,[H][C@@](COP(O)(OCCNC(NCC1=CC=C(COC2=NC(N)=NC3=C2N=CN3)C=C1)=O)=O)(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O,1038.641369,323.4333333,C55H90N7O10P,[M-H]-
LIPMETLIN00746,18:1 Lactosyl PE,[H][C@@](COP(OCCNCC(O)C(O)[C@@H]([C@H](O)CO)O[C@H](O1)[C@H](O)[C@@H](O)[C@H]([C@H]1CO)O)(O)=O)(OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCC/C=C\CCCCCCCC)=O,1068.660491,328.9,C53H100NO18P,[M-H]-
LIPMETLIN00747,M-BTM-C11,OC[C@@H]1[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H](O[C@@H](COCCCCCCCCCCC)[C@@H](COCCCCCCCCCCC)O[C@@H]3O[C@H](CO)[C@@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)O1,1077.606196,329.9,C50H94O24,[M-H]-
LIPMETLIN00750,C18:0 GM3 (synthetic),CCCCCCCCCCCCCCCCCC(=N[C@@H](CO[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O[C@H]1[C@@H]([C@H]([C@H]([C@@H](CO)O1)O)O[C@@]1(C[C@@H]([C@H](C([C@@H]([C@@H](CO)O)O)O1)N=C(C)O)O)C(=O)O)O)O)O)[C@@H](/C=C/CCCCCCCCCCCCC)O)O,1179.737144,345.63,C59H108N2O21,[M-H]-
